"Date","symbol","buy_and_hold","sma20_50","rsi_mean_reversion"
"2020-09-02","SOLUSDT","12642.1100500227","10000","10000"
"2020-09-03","SOLUSDT","10626.3453084735","10000","10000"
"2020-09-04","SOLUSDT","10702.1373351523","10000","10000"
"2020-09-05","SOLUSDT","7898.1355161437","10000","10000"
"2020-09-06","SOLUSDT","9380.32438987418","10000","10000"
"2020-09-07","SOLUSDT","8863.72593603153","10000","10000"
"2020-09-08","SOLUSDT","7482.18887373048","10000","10000"
"2020-09-09","SOLUSDT","10914.355009853","10000","10000"
"2020-09-10","SOLUSDT","10538.4265575261","10000","10000"
"2020-09-11","SOLUSDT","10297.1047445809","10000","10000"
"2020-09-12","SOLUSDT","10100.3486433227","10000","10000"
"2020-09-13","SOLUSDT","9884.1897832348","10000","10000"
"2020-09-14","SOLUSDT","9895.71017128997","10000","10000"
"2020-09-15","SOLUSDT","8881.30968622101","10000","10000"
"2020-09-16","SOLUSDT","7678.3386387752","10000","10000"
"2020-09-17","SOLUSDT","8740.03334849173","10000","10000"
"2020-09-18","SOLUSDT","9441.86751553736","10000","10000"
"2020-09-19","SOLUSDT","9189.02531453691","10000","10000"
"2020-09-20","SOLUSDT","8679.09655904198","10000","10000"
"2020-09-21","SOLUSDT","8389.26784902228","10000","10000"
"2020-09-22","SOLUSDT","8816.73487949067","10000","10000"
"2020-09-23","SOLUSDT","8654.84311050477","10000","10000"
"2020-09-24","SOLUSDT","9529.48309837804","10000","10000"
"2020-09-25","SOLUSDT","9682.27982416249","10000","10000"
"2020-09-26","SOLUSDT","9485.22055479763","10000","10000"
"2020-09-27","SOLUSDT","9573.44247385175","10000","10000"
"2020-09-28","SOLUSDT","8973.47279066242","10000","10000"
"2020-09-29","SOLUSDT","8944.97498863119","10000","10000"
"2020-09-30","SOLUSDT","8781.87054721843","10000","10000"
"2020-10-01","SOLUSDT","8691.52645141731","10000","10000"
"2020-10-02","SOLUSDT","7952.70577535243","10000","10000"
"2020-10-03","SOLUSDT","7712.2934667273","10000","10000"
"2020-10-04","SOLUSDT","7640.4426254358","10000","10000"
"2020-10-05","SOLUSDT","8040.62452629983","10000","10000"
"2020-10-06","SOLUSDT","6590.87463998787","10000","10000"
"2020-10-07","SOLUSDT","6974.38229498257","10000","10000"
"2020-10-08","SOLUSDT","7166.28770653327","10000","10000"
"2020-10-09","SOLUSDT","7674.3974533879","10000","10000"
"2020-10-10","SOLUSDT","7275.73139305745","10000","10000"
"2020-10-11","SOLUSDT","7344.85372138851","10000","10000"
"2020-10-12","SOLUSDT","7832.65120509322","10000","10000"
"2020-10-13","SOLUSDT","7294.83098378051","10000","10000"
"2020-10-14","SOLUSDT","7005.30544186751","10000","10000"
"2020-10-15","SOLUSDT","6876.45899651357","10000","10000"
"2020-10-16","SOLUSDT","6487.19114749128","10000","10000"
"2020-10-17","SOLUSDT","6685.76625738972","10000","10000"
"2020-10-18","SOLUSDT","6715.17356374109","10000","10000"
"2020-10-19","SOLUSDT","6242.83765347885","10000","10000"
"2020-10-20","SOLUSDT","5714.71881158102","10000","10000"
"2020-10-21","SOLUSDT","5725.93603152948","10000","10000"
"2020-10-22","SOLUSDT","5936.63786569653","10000","10000"
"2020-10-23","SOLUSDT","5939.06321055025","10000","10000"
"2020-10-24","SOLUSDT","5803.24389874185","10000","10000"
"2020-10-25","SOLUSDT","5434.5914809762","10000","10000"
"2020-10-26","SOLUSDT","5092.9210247082","10000","10000"
"2020-10-27","SOLUSDT","5187.20630589662","10000","10180.1300672659"
"2020-10-28","SOLUSDT","4602.09185993633","10000","9031.81615552873"
"2020-10-29","SOLUSDT","4343.48946490829","10000","8524.29710541898"
"2020-10-30","SOLUSDT","4359.86054267091","10000","8556.42609569556"
"2020-10-31","SOLUSDT","4698.19614976504","10000","9220.42522807831"
"2020-11-01","SOLUSDT","4874.94315597999","10000","9567.29932680513"
"2020-11-02","SOLUSDT","4468.09155676823","10000","8768.83442030187"
"2020-11-03","SOLUSDT","4280.12733060482","10000","8399.94601342256"
"2020-11-04","SOLUSDT","4217.67470062149","10000","8277.37986533041"
"2020-11-05","SOLUSDT","4246.47567075944","10000","8333.90308896514"
"2020-11-06","SOLUSDT","5760.1940275883","10000","11304.6447269464"
"2020-11-07","SOLUSDT","6128.54327724723","10000","12027.5470081695"
"2020-11-08","SOLUSDT","6535.69804456571","10000","12021.5332346654"
"2020-11-09","SOLUSDT","6154.00939821131","10000","12021.5332346654"
"2020-11-10","SOLUSDT","6870.09246627254","10000","12021.5332346654"
"2020-11-11","SOLUSDT","6063.36213430347","10000","12021.5332346654"
"2020-11-12","SOLUSDT","5787.17598908595","10000","12021.5332346654"
"2020-11-13","SOLUSDT","6106.10883735031","10000","12021.5332346654"
"2020-11-14","SOLUSDT","5815.37062301046","10000","12021.5332346654"
"2020-11-15","SOLUSDT","6186.75155373655","10000","12021.5332346654"
"2020-11-16","SOLUSDT","6859.48158253752","10000","12021.5332346654"
"2020-11-17","SOLUSDT","6669.09201152039","10000","12021.5332346654"
"2020-11-18","SOLUSDT","6412.91496134606","10000","12021.5332346654"
"2020-11-19","SOLUSDT","6321.05502501137","10000","12021.5332346654"
"2020-11-20","SOLUSDT","6376.53478854024","10000","12021.5332346654"
"2020-11-21","SOLUSDT","7222.07063816886","10000","12021.5332346654"
"2020-11-22","SOLUSDT","6522.35864787024","10000","12021.5332346654"
"2020-11-23","SOLUSDT","6907.98847961194","10000","12021.5332346654"
"2020-11-24","SOLUSDT","6919.20569956041","10011.2380409023","12021.5332346654"
"2020-11-25","SOLUSDT","6870.09246627255","9940.17724422237","12021.5332346654"
"2020-11-26","SOLUSDT","5793.84568743368","8382.98077376699","12021.5332346654"
"2020-11-27","SOLUSDT","5641.95846596938","8163.21868033089","12021.5332346654"
"2020-11-28","SOLUSDT","5720.17583750189","8276.38957874709","12021.5332346654"
"2020-11-29","SOLUSDT","5806.57874791572","8401.4039432766","12021.5332346654"
"2020-11-30","SOLUSDT","5961.80081855389","8625.99115253665","12021.5332346654"
"2020-12-01","SOLUSDT","5983.93209034409","8658.01237573193","12021.5332346654"
"2020-12-02","SOLUSDT","6429.89237532211","9303.26195546147","12021.5332346654"
"2020-12-03","SOLUSDT","6356.52569349704","9197.10940733465","12021.5332346654"
"2020-12-04","SOLUSDT","5619.22085796574","8130.32016334944","12021.5332346654"
"2020-12-05","SOLUSDT","6001.21267242686","8683.01524863783","12021.5332346654"
"2020-12-06","SOLUSDT","5610.12581476429","8117.16075655686","12021.5332346654"
"2020-12-07","SOLUSDT","5539.48764589965","8014.95603046782","12021.5332346654"
"2020-12-08","SOLUSDT","5041.98878278005","7295.13647891365","12021.5332346654"
"2020-12-09","SOLUSDT","5030.16522661816","7278.0292500833","12021.5332346654"
"2020-12-10","SOLUSDT","4754.58541761407","6879.2992242681","12021.5332346654"
"2020-12-11","SOLUSDT","4362.28588752463","6311.69014461479","12021.5332346654"
"2020-12-12","SOLUSDT","4520.84280733667","6541.10246969878","12021.5332346654"
"2020-12-13","SOLUSDT","4760.04244353494","6887.19486834365","12021.5332346654"
"2020-12-14","SOLUSDT","4834.31862968016","6883.75127090948","12021.5332346654"
"2020-12-15","SOLUSDT","5331.51432469304","6883.75127090948","12021.5332346654"
"2020-12-16","SOLUSDT","5405.18417462483","6883.75127090948","12021.5332346654"
"2020-12-17","SOLUSDT","5093.22419281492","6883.75127090948","12021.5332346654"
"2020-12-18","SOLUSDT","5158.10216765197","6883.75127090948","12021.5332346654"
"2020-12-19","SOLUSDT","5065.02955889041","6883.75127090948","12021.5332346654"
"2020-12-20","SOLUSDT","4740.03334849174","6883.75127090948","12021.5332346654"
"2020-12-21","SOLUSDT","4647.87024405033","6883.75127090948","12021.5332346654"
"2020-12-22","SOLUSDT","4517.20479005609","6883.75127090948","12021.5332346654"
"2020-12-23","SOLUSDT","3631.95391844778","6883.75127090948","12021.5332346654"
"2020-12-24","SOLUSDT","4126.72426860695","6883.75127090948","13653.180417879"
"2020-12-25","SOLUSDT","4385.02349552827","6883.75127090948","14507.7579756246"
"2020-12-26","SOLUSDT","4019.40275882977","6883.75127090948","13298.1094607875"
"2020-12-27","SOLUSDT","3952.40260724572","6883.75127090948","13076.440868931"
"2020-12-28","SOLUSDT","4599.66651508262","6883.75127090948","15217.8998898075"
"2020-12-29","SOLUSDT","5064.12005457026","6883.75127090948","16754.5346532655"
"2020-12-30","SOLUSDT","4653.63043807792","6883.75127090948","15396.4383936558"
"2020-12-31","SOLUSDT","4569.65287251782","6883.75127090948","15118.6003848582"
"2021-01-01","SOLUSDT","5584.65969380022","6883.75127090948","18476.7290976894"
"2021-01-02","SOLUSDT","5456.72275276641","6883.75127090948","18467.4907331406"
"2021-01-03","SOLUSDT","6602.69819614977","6883.75127090948","18467.4907331406"
"2021-01-04","SOLUSDT","7551.61437016826","6883.75127090948","18467.4907331406"
"2021-01-05","SOLUSDT","6559.3451568895","6883.75127090948","18467.4907331406"
"2021-01-06","SOLUSDT","5885.70562376838","6883.75127090948","18467.4907331406"
"2021-01-07","SOLUSDT","7165.37820221313","6883.75127090948","18467.4907331406"
"2021-01-08","SOLUSDT","9766.25738972261","6883.75127090948","18467.4907331406"
"2021-01-09","SOLUSDT","10255.8738820676","6883.75127090948","18467.4907331406"
"2021-01-10","SOLUSDT","10456.2680006063","7014.81409804594","18467.4907331406"
"2021-01-11","SOLUSDT","9403.06199787783","6308.24801580148","18467.4907331406"
"2021-01-12","SOLUSDT","11021.3733515234","7393.92727516272","18467.4907331406"
"2021-01-13","SOLUSDT","10684.2504168562","7167.76104503726","18467.4907331406"
"2021-01-14","SOLUSDT","9980.59724117024","6695.70005571964","18467.4907331406"
"2021-01-15","SOLUSDT","9845.38426557527","6604.98949939234","18467.4907331406"
"2021-01-16","SOLUSDT","10382.5981506746","6965.3910819304","18467.4907331406"
"2021-01-17","SOLUSDT","11601.6371077763","7783.20979715924","18467.4907331406"
"2021-01-18","SOLUSDT","11480.3698650902","7701.8550381213","18467.4907331406"
"2021-01-19","SOLUSDT","11001.0610883735","7380.30035302386","18467.4907331406"
"2021-01-20","SOLUSDT","11267.5458541761","7559.07743600973","18467.4907331406"
"2021-01-21","SOLUSDT","9064.42322267698","6081.06485118804","18467.4907331406"
"2021-01-22","SOLUSDT","10111.2626951645","6783.35980858302","18467.4907331406"
"2021-01-23","SOLUSDT","10634.8340154616","7134.6089807293","18467.4907331406"
"2021-01-24","SOLUSDT","10998.3325754131","7378.46987094551","18467.4907331406"
"2021-01-25","SOLUSDT","11228.7403365166","7533.04391311759","18467.4907331406"
"2021-01-26","SOLUSDT","12251.0231923602","8218.86453180738","18467.4907331406"
"2021-01-27","SOLUSDT","11141.4279217826","7474.46848661027","18467.4907331406"
"2021-01-28","SOLUSDT","11550.7048658481","7749.0407983633","18467.4907331406"
"2021-01-29","SOLUSDT","11609.2163104441","7788.29446959911","18467.4907331406"
"2021-01-30","SOLUSDT","12817.9475519175","8599.19803030972","18467.4907331406"
"2021-01-31","SOLUSDT","12892.2237380628","8649.02782022046","18467.4907331406"
"2021-02-01","SOLUSDT","13990.6017886918","9385.89855020656","18467.4907331406"
"2021-02-02","SOLUSDT","15865.0901925118","10643.4397380354","18467.4907331406"
"2021-02-03","SOLUSDT","17374.8673639533","11656.3064880577","18467.4907331406"
"2021-02-04","SOLUSDT","19428.5281188419","13034.0493323652","18467.4907331406"
"2021-02-05","SOLUSDT","20313.7789904502","13627.9390733421","18467.4907331406"
"2021-02-06","SOLUSDT","18561.4673336365","12452.3628052439","18467.4907331406"
"2021-02-07","SOLUSDT","20304.9871153555","13622.0408533118","18467.4907331406"
"2021-02-08","SOLUSDT","23813.8547824769","15976.0408060745","18467.4907331406"
"2021-02-09","SOLUSDT","23648.6281643171","15865.1949468853","18467.4907331406"
"2021-02-10","SOLUSDT","27557.9809004093","18487.8689913707","18467.4907331406"
"2021-02-11","SOLUSDT","27892.6784902228","18712.4081263154","18467.4907331406"
"2021-02-12","SOLUSDT","27891.465817796","18711.594578725","18467.4907331406"
"2021-02-13","SOLUSDT","26509.3224192815","17784.3537125902","18467.4907331406"
"2021-02-14","SOLUSDT","26423.5258450811","17726.7952205708","18467.4907331406"
"2021-02-15","SOLUSDT","26835.2281340003","18002.9946275046","18467.4907331406"
"2021-02-16","SOLUSDT","25163.5591935729","16881.5192741667","18467.4907331406"
"2021-02-17","SOLUSDT","24968.0157647416","16750.334725218","18467.4907331406"
"2021-02-18","SOLUSDT","27215.7041079279","18258.2451839861","18467.4907331406"
"2021-02-19","SOLUSDT","34837.653478854","23371.595176418","18467.4907331406"
"2021-02-20","SOLUSDT","30277.0956495377","20312.0460758988","18467.4907331406"
"2021-02-21","SOLUSDT","33576.7773230256","22525.709069321","18467.4907331406"
"2021-02-22","SOLUSDT","43714.1124753676","29326.5601510972","18467.4907331406"
"2021-02-23","SOLUSDT","46155.5252387449","30964.4348374284","18467.4907331406"
"2021-02-24","SOLUSDT","52051.2354100349","34919.6998349552","18467.4907331406"
"2021-02-25","SOLUSDT","41971.1990298621","28157.2888768245","18467.4907331406"
"2021-02-26","SOLUSDT","41219.3421252085","27652.8893707893","18467.4907331406"
"2021-02-27","SOLUSDT","39992.7239654389","26829.9859831206","18467.4907331406"
"2021-02-28","SOLUSDT","39680.7639836289","26620.7008654955","18467.4907331406"
"2021-03-01","SOLUSDT","45431.2566318024","30478.5435390744","18467.4907331406"
"2021-03-02","SOLUSDT","42273.1544641504","28359.862226829","18467.4907331406"
"2021-03-03","SOLUSDT","42668.485675307","28625.0787412926","18467.4907331406"
"2021-03-04","SOLUSDT","39565.8632711839","26543.6172313071","18467.4907331406"
"2021-03-05","SOLUSDT","38011.8235561619","25501.0559942359","18467.4907331406"
"2021-03-06","SOLUSDT","39539.4876458997","26525.9225712163","18467.4907331406"
"2021-03-07","SOLUSDT","41889.9499772624","28102.7811882691","18467.4907331406"
"2021-03-08","SOLUSDT","41239.3512202517","27666.3129060306","18467.4907331406"
"2021-03-09","SOLUSDT","44987.1153554646","30180.5817340979","18467.4907331406"
"2021-03-10","SOLUSDT","43064.423222677","28890.7020295515","18467.4907331406"
"2021-03-11","SOLUSDT","48600.8791875095","32604.9535534284","18467.4907331406"
"2021-03-12","SOLUSDT","44140.3668334091","29612.5221291155","18467.4907331406"
"2021-03-13","SOLUSDT","46394.7248749432","31124.9070996308","18467.4907331406"
"2021-03-14","SOLUSDT","43839.6240715477","29410.7623267015","18467.4907331406"
"2021-03-15","SOLUSDT","42921.6310444141","28794.9068007843","18467.4907331406"
"2021-03-16","SOLUSDT","41349.704411096","27740.3457367551","18467.4907331406"
"2021-03-17","SOLUSDT","43055.3281794755","28884.6004226236","18467.4907331406"
"2021-03-18","SOLUSDT","43061.9978778233","28889.0749343707","18467.4907331406"
"2021-03-19","SOLUSDT","42914.0518417463","28789.8221283444","18467.4907331406"
"2021-03-20","SOLUSDT","43017.7353342429","28859.3804473219","18467.4907331406"
"2021-03-21","SOLUSDT","43465.8177959679","29159.986281967","18467.4907331406"
"2021-03-22","SOLUSDT","44857.965742004","30093.9389157225","18467.4907331406"
"2021-03-23","SOLUSDT","42914.0518417463","28789.8221283444","18467.4907331406"
"2021-03-24","SOLUSDT","41222.6769743823","27655.1266266628","18467.4907331406"
"2021-03-25","SOLUSDT","39347.2790662422","26396.9752781412","18467.4907331406"
"2021-03-26","SOLUSDT","44767.0153099894","30032.9228464441","18467.4907331406"
"2021-03-27","SOLUSDT","49898.1355161437","33475.2460882367","18467.4907331406"
"2021-03-28","SOLUSDT","54765.8026375626","36740.8261160194","18467.4907331406"
"2021-03-29","SOLUSDT","57451.5688949523","38542.6306418121","18467.4907331406"
"2021-03-30","SOLUSDT","57809.6104289829","38782.8305678716","18467.4907331406"
"2021-03-31","SOLUSDT","58772.4723359103","39428.7873546328","18467.4907331406"
"2021-04-01","SOLUSDT","57736.2437471578","38733.6109386536","18467.4907331406"
"2021-04-02","SOLUSDT","59876.0042443535","40169.115661878","18467.4907331406"
"2021-04-03","SOLUSDT","68212.8240109141","45762.0519588384","18467.4907331406"
"2021-04-04","SOLUSDT","72079.7332120661","48356.2518376606","18467.4907331406"
"2021-04-05","SOLUSDT","69642.8679702896","46721.4279547933","18467.4907331406"
"2021-04-06","SOLUSDT","75958.1628012734","50958.1804185913","18467.4907331406"
"2021-04-07","SOLUSDT","80456.2680006064","53975.831818206","18467.4907331406"
"2021-04-08","SOLUSDT","81668.6372593604","54789.1760216877","18467.4907331406"
"2021-04-09","SOLUSDT","83726.542367743","56169.7662825615","18467.4907331406"
"2021-04-10","SOLUSDT","81255.4191299076","54511.9596802659","18467.4907331406"
"2021-04-11","SOLUSDT","84437.4715779901","56646.7085574214","18467.4907331406"
"2021-04-12","SOLUSDT","86531.4536910718","58051.5018591089","18467.4907331406"
"2021-04-13","SOLUSDT","83221.7674700622","55831.1270980661","18467.4907331406"
"2021-04-14","SOLUSDT","80056.6924359558","53707.7678871759","18467.4907331406"
"2021-04-15","SOLUSDT","84224.9507351827","56504.1343422074","18467.4907331406"
"2021-04-16","SOLUSDT","76700.3183265121","51456.0715439035","18467.4907331406"
"2021-04-17","SOLUSDT","75337.2745187207","50541.6440523171","18467.4907331406"
"2021-04-18","SOLUSDT","98031.8326512052","65766.7804324715","18467.4907331406"
"2021-04-19","SOLUSDT","95410.338032439","64008.0939289689","18467.4907331406"
"2021-04-20","SOLUSDT","96112.7785356981","64479.3413706961","18467.4907331406"
"2021-04-21","SOLUSDT","98691.5264514174","66209.3503216378","18467.4907331406"
"2021-04-22","SOLUSDT","117932.393512203","79117.5031643918","18467.4907331406"
"2021-04-23","SOLUSDT","113352.432924056","76044.9373024266","18467.4907331406"
"2021-04-24","SOLUSDT","123814.157950584","83063.4123646292","18467.4907331406"
"2021-04-25","SOLUSDT","143716.840988328","96415.5588048327","18467.4907331406"
"2021-04-26","SOLUSDT","133024.101864484","89242.1029266628","18467.4907331406"
"2021-04-27","SOLUSDT","130807.943004396","87755.3447052445","18467.4907331406"
"2021-04-28","SOLUSDT","135919.357283614","91184.4477986935","18467.4907331406"
"2021-04-29","SOLUSDT","128797.938456874","86406.8895741907","18467.4907331406"
"2021-04-30","SOLUSDT","129713.506139154","87021.1180049271","18467.4907331406"
"2021-05-01","SOLUSDT","150583.598605427","101022.272035356","18467.4907331406"
"2021-05-02","SOLUSDT","142176.747006215","95382.3533650509","18467.4907331406"
"2021-05-03","SOLUSDT","139190.541155071","93378.9924237418","18467.4907331406"
"2021-05-04","SOLUSDT","129258.753979081","86716.0376585349","18467.4907331406"
"2021-05-05","SOLUSDT","136365.014400485","91483.4265381579","18467.4907331406"
"2021-05-06","SOLUSDT","131865.999696832","88465.1649778505","18467.4907331406"
"2021-05-07","SOLUSDT","130914.051841746","87826.5301194027","18467.4907331406"
"2021-05-08","SOLUSDT","138281.036834925","92768.8317309572","18467.4907331406"
"2021-05-09","SOLUSDT","134394.421706837","90161.4117037914","18467.4907331406"
"2021-05-10","SOLUSDT","129919.660451721","87159.4210952916","18467.4907331406"
"2021-05-11","SOLUSDT","135025.011368804","90584.4564507887","18467.4907331406"
"2021-05-12","SOLUSDT","132511.747764135","88898.3790697275","18467.4907331406"
"2021-05-13","SOLUSDT","124447.476125512","83488.2875937048","18467.4907331406"
"2021-05-14","SOLUSDT","129452.781567379","86846.2052729956","18467.4907331406"
"2021-05-15","SOLUSDT","131835.68288616","88444.826288091","18467.4907331406"
"2021-05-16","SOLUSDT","142034.257996059","95286.7615231813","18467.4907331406"
"2021-05-17","SOLUSDT","141603.759284523","94997.9521285967","18467.4907331406"
"2021-05-18","SOLUSDT","169704.411095953","113849.883666662","18467.4907331406"
"2021-05-19","SOLUSDT","106072.457177505","71161.0077304817","18467.4907331406"
"2021-05-20","SOLUSDT","134667.27300288","90344.4599116268","18467.4907331406"
"2021-05-21","SOLUSDT","118008.185538881","79168.3498887905","18467.4907331406"
"2021-05-22","SOLUSDT","94655.1462786115","63501.4571670602","18467.4907331406"
"2021-05-23","SOLUSDT","74385.326663635","49903.0091938693","18467.4907331406"
"2021-05-24","SOLUSDT","95243.292405639","63896.0277483941","18467.4907331406"
"2021-05-25","SOLUSDT","90868.576625739","60961.1548161006","18467.4907331406"
"2021-05-26","SOLUSDT","107412.460209186","72059.9778178509","18467.4907331406"
"2021-05-27","SOLUSDT","102310.14097317","68636.9763313298","18467.4907331406"
"2021-05-28","SOLUSDT","87885.4024556617","58959.8277437674","18467.4907331406"
"2021-05-29","SOLUSDT","83031.6810671518","55703.6035132741","18467.4907331406"
"2021-05-30","SOLUSDT","86669.6983477339","58144.2462844121","18467.4907331406"
"2021-05-31","SOLUSDT","99287.5549492194","58115.1741612699","18467.4907331406"
"2021-06-01","SOLUSDT","93794.1488555405","58115.1741612699","18467.4907331406"
"2021-06-02","SOLUSDT","103058.966196756","58115.1741612699","18467.4907331406"
"2021-06-03","SOLUSDT","120060.633621343","58115.1741612699","18467.4907331406"
"2021-06-04","SOLUSDT","113196.907685312","58115.1741612699","18467.4907331406"
"2021-06-05","SOLUSDT","120154.615734425","58115.1741612699","18467.4907331406"
"2021-06-06","SOLUSDT","127952.099439139","58115.1741612699","18467.4907331406"
"2021-06-07","SOLUSDT","115916.325602547","58115.1741612699","18467.4907331406"
"2021-06-08","SOLUSDT","125041.685614673","58115.1741612699","18467.4907331406"
"2021-06-09","SOLUSDT","127427.618614522","58115.1741612699","18467.4907331406"
"2021-06-10","SOLUSDT","124617.250265272","58115.1741612699","18467.4907331406"
"2021-06-11","SOLUSDT","109616.492345005","58115.1741612699","18467.4907331406"
"2021-06-12","SOLUSDT","110583.598605427","58115.1741612699","18467.4907331406"
"2021-06-13","SOLUSDT","117344.247385175","58115.1741612699","18467.4907331406"
"2021-06-14","SOLUSDT","120339.548279521","58115.1741612699","18467.4907331406"
"2021-06-15","SOLUSDT","119860.542670911","58115.1741612699","18467.4907331406"
"2021-06-16","SOLUSDT","120442.625435804","58115.1741612699","18467.4907331406"
"2021-06-17","SOLUSDT","119038.957101713","58115.1741612699","18467.4907331406"
"2021-06-18","SOLUSDT","111626.496892527","58115.1741612699","18467.4907331406"
"2021-06-19","SOLUSDT","106684.85675307","58115.1741612699","18467.4907331406"
"2021-06-20","SOLUSDT","106887.979384569","58115.1741612699","18467.4907331406"
"2021-06-21","SOLUSDT","80612.3995755647","58115.1741612699","18467.4907331406"
"2021-06-22","SOLUSDT","81728.0582082765","58115.1741612699","18467.4907331406"
"2021-06-23","SOLUSDT","93487.9490677581","58115.1741612699","18467.4907331406"
"2021-06-24","SOLUSDT","94409.5801121723","58115.1741612699","18467.4907331406"
"2021-06-25","SOLUSDT","86830.3774442929","58115.1741612699","18467.4907331406"
"2021-06-26","SOLUSDT","90034.8643322723","58115.1741612699","18467.4907331406"
"2021-06-27","SOLUSDT","96701.530998939","58115.1741612699","18467.4907331406"
"2021-06-28","SOLUSDT","100048.506897075","58115.1741612699","18467.4907331406"
"2021-06-29","SOLUSDT","102986.205851145","58115.1741612699","18467.4907331406"
"2021-06-30","SOLUSDT","107654.994694558","58115.1741612699","18467.4907331406"
"2021-07-01","SOLUSDT","100867.060785205","58115.1741612699","18467.4907331406"
"2021-07-02","SOLUSDT","103077.156283159","58115.1741612699","18467.4907331406"
"2021-07-03","SOLUSDT","104586.933454601","58115.1741612699","18467.4907331406"
"2021-07-04","SOLUSDT","103926.026981962","58115.1741612699","18467.4907331406"
"2021-07-05","SOLUSDT","99766.5605578294","58115.1741612699","18467.4907331406"
"2021-07-06","SOLUSDT","103762.316204335","58115.1741612699","18467.4907331406"
"2021-07-07","SOLUSDT","111180.839775656","58115.1741612699","18467.4907331406"
"2021-07-08","SOLUSDT","100475.973927543","58115.1741612699","18467.4907331406"
"2021-07-09","SOLUSDT","101000.45475216","58115.1741612699","18467.4907331406"
"2021-07-10","SOLUSDT","96083.06806124","58115.1741612699","18467.4907331406"
"2021-07-11","SOLUSDT","97565.5601030772","58115.1741612699","18467.4907331406"
"2021-07-12","SOLUSDT","93284.826436259","58115.1741612699","18467.4907331406"
"2021-07-13","SOLUSDT","88331.059572533","58115.1741612699","18467.4907331406"
"2021-07-14","SOLUSDT","95088.6766712142","58115.1741612699","18467.4907331406"
"2021-07-15","SOLUSDT","86539.3360618463","58115.1741612699","18467.4907331406"
"2021-07-16","SOLUSDT","79645.2933151433","58115.1741612699","18467.4907331406"
"2021-07-17","SOLUSDT","81255.1159618009","58115.1741612699","18467.4907331406"
"2021-07-18","SOLUSDT","80864.0291041383","58115.1741612699","18467.4907331406"
"2021-07-19","SOLUSDT","74303.4712748219","58115.1741612699","18467.4907331406"
"2021-07-20","SOLUSDT","71165.6813703199","58115.1741612699","18467.4907331406"
"2021-07-21","SOLUSDT","80945.8844929514","58115.1741612699","18467.4907331406"
"2021-07-22","SOLUSDT","83974.533879036","58115.1741612699","18467.4907331406"
"2021-07-23","SOLUSDT","86451.4173108989","58115.1741612699","18467.4907331406"
"2021-07-24","SOLUSDT","86754.5854176141","58115.1741612699","18467.4907331406"
"2021-07-25","SOLUSDT","85638.9267849023","58115.1741612699","18467.4907331406"
"2021-07-26","SOLUSDT","85444.8991966046","58115.1741612699","18467.4907331406"
"2021-07-27","SOLUSDT","85199.3330301653","58115.1741612699","18467.4907331406"
"2021-07-28","SOLUSDT","84508.1097468547","58115.1741612699","18467.4907331406"
"2021-07-29","SOLUSDT","94694.5581324845","58115.1741612699","18467.4907331406"
"2021-07-30","SOLUSDT","98087.0092466273","58115.1741612699","18467.4907331406"
"2021-07-31","SOLUSDT","111396.089131423","58115.1741612699","18467.4907331406"
"2021-08-01","SOLUSDT","103577.383659239","58115.1741612699","18467.4907331406"
"2021-08-02","SOLUSDT","100551.765954222","58115.1741612699","18467.4907331406"
"2021-08-03","SOLUSDT","103395.48279521","58115.1741612699","18467.4907331406"
"2021-08-04","SOLUSDT","108412.914961346","58115.1741612699","18467.4907331406"
"2021-08-05","SOLUSDT","113242.382901319","58115.1741612699","18467.4907331406"
"2021-08-06","SOLUSDT","119827.194179172","58115.1741612699","18467.4907331406"
"2021-08-07","SOLUSDT","119657.420039412","58115.1741612699","18467.4907331406"
"2021-08-08","SOLUSDT","114142.792178263","58115.1741612699","18467.4907331406"
"2021-08-09","SOLUSDT","117162.346521146","59623.5060420412","18467.4907331406"
"2021-08-10","SOLUSDT","123207.518569047","62699.8728341499","18467.4907331406"
"2021-08-11","SOLUSDT","126181.597695922","64213.3712408994","18467.4907331406"
"2021-08-12","SOLUSDT","124608.155222071","63412.6519003255","18467.4907331406"
"2021-08-13","SOLUSDT","135910.262240412","69164.25440834","18467.4907331406"
"2021-08-14","SOLUSDT","133818.402304078","68099.7142445713","18467.4907331406"
"2021-08-15","SOLUSDT","162288.9192057","82588.2601546476","18467.4907331406"
"2021-08-16","SOLUSDT","188012.733060482","95679.0185453405","18467.4907331406"
"2021-08-17","SOLUSDT","194400.485068971","98929.7230744142","18467.4907331406"
"2021-08-18","SOLUSDT","220291.041382447","112105.336115842","18467.4907331406"
"2021-08-19","SOLUSDT","220597.241170229","112261.160110829","18467.4907331406"
"2021-08-20","SOLUSDT","238420.494164014","121331.350868505","18467.4907331406"
"2021-08-21","SOLUSDT","223741.094436865","113861.055980145","18467.4907331406"
"2021-08-22","SOLUSDT","220630.589661968","112278.131040976","18467.4907331406"
"2021-08-23","SOLUSDT","229264.817341216","116672.059137227","18467.4907331406"
"2021-08-24","SOLUSDT","213815.370623011","108809.890043654","18467.4907331406"
"2021-08-25","SOLUSDT","218199.181446112","111040.795952074","18467.4907331406"
"2021-08-26","SOLUSDT","227133.545551008","115587.462419648","18467.4907331406"
"2021-08-27","SOLUSDT","266727.30028801","135736.584939678","18467.4907331406"
